pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[51443, 52040, 52711, 53355, 54023, 54635, 55290, 55945, 56625, 57274, 57908, 58527, 59159, 59754, 60392, 61042, 61658, 62303, 62912, 63557, 64150, 64796, 65377, 65999, 66594, 67240, 67831, 68461, 69051, 69655]","[51611, 52287, 53005, 53681, 54334, 54963, 55569, 56225, 56900, 57574, 58224, 58844, 59464, 60056, 60701, 61338, 61982, 62569, 63187, 63827, 64454, 65056, 65677, 66269, 66902, 67521, 68099, 68708, 69325, 69929]","[96, 71, 75, 54, 67, 25, 23, 61, 43, 76, 31, 74, 32, 68, 62, 47, 67, 50, 48, 254, 10, 210, 175, 9, 198, 171, 6, 231, 242, 80]","[51446, 52043, 52715, 53359, 54026, 54639, 55294, 55949, 56628, 57278, 57912, 58531, 59163, 59758, 60395, 61046, 61662, 62307, 62916, 63561, 64154, 64800, 65381, 66002, 66598, 67245, 67835, 68464, 69054, 69660]",,59,SB,L,R,ITMSR,1.1
5,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[154835, 155330, 155845, 156335, 156847, 157348, 157819, 158318, 158740, 159259, 159754, 160246, 160696, 161193, 161667, 162140, 162613, 163100, 163582, 164060, 164553, 165024, 165482]","[154985, 155471, 155979, 156441, 156960, 157446, 157911, 158408, 158868, 159356, 159860, 160348, 160805, 161297, 161784, 162250, 162712, 163198, 163707, 164187, 164678, 165151, 165614]","[140, 91, 113, 71, 85, 99, 71, 78, 76, 243, 25, 216, 30, 158, 18, 241, 178, 158, 213, 173, 154, 205, 135]","[154903, 155396, 155848, 156389, 156903, 157352, 157824, 158322, 158744, 159263, 159758, 160251, 160700, 161200, 161672, 162145, 162619, 163161, 163588, 164132, 164559, 165029, 165488]","[154498, 154998, 155498, 155998, 156498, 156998, 157498, 157998, 158338, 158760, 159279, 159774, 160266, 160716, 161213, 161687, 162160, 162633, 163120, 163602, 164080, 164573, 165044, 165502]",59,SB,L,R,ITMSR,1.1
4,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[172944, 173412, 173899, 174408, 174930, 175414, 175899, 176392, 176880, 177369, 177875, 178375, 178861, 179385, 179858, 180358, 180811, 181334, 181774, 182256]","[173081, 173593, 174114, 174644, 175130, 175621, 176107, 176589, 177087, 177577, 178061, 178550, 179070, 179564, 180066, 180505, 181015, 181449, 181916, 182402]","[235, 70, 81, 87, 107, 70, 70, 75, 77, 95, 82, 98, 91, 93, 72, 79, 96, 39, 2, 252]","[172949, 173416, 173903, 174412, 174934, 175418, 175903, 176396, 176886, 177373, 177880, 178379, 178866, 179390, 179862, 180362, 180815, 181339, 181779, 182262]","[170956, 171456, 171956, 172456, 172956, 173456, 173956, 174456, 174950, 175434, 175919, 176412, 176900, 177389, 177895, 178395, 178881, 179405, 179878, 180378, 180831, 181354, 181794, 182276]",59,SB,L,R,ITMSR,1.1
0,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[189698, 190170, 190664, 191170, 191666, 192224, 192746, 193218, 193772, 194266, 194738, 195241, 195745, 196228, 196712, 197167, 197675, 198158, 198621, 199144]","[189834, 190352, 190875, 191367, 191874, 192350, 192885, 193385, 193901, 194406, 194904, 195396, 195867, 196388, 196857, 197330, 197831, 198278, 198770, 199266]","[64, 69, 98, 84, 51, 225, 7, 21, 246, 14, 244, 247, 113, 231, 195, 18, 99, 27, 98, 43]","[189701, 190174, 190668, 191174, 191670, 192228, 192750, 193223, 193776, 194270, 194742, 195246, 195815, 196232, 196717, 197171, 197680, 198163, 198626, 199150]","[187716, 188215, 188716, 189215, 189715, 190215, 190715, 191215, 191686, 192244, 192766, 193239, 193793, 194286, 194758, 195261, 195765, 196248, 196732, 197187, 197695, 198178, 198641, 199164]",59,SB,L,R,ITMSR,1.1
3,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[206955, 207403, 207923, 208443, 208939, 209449, 209936, 210449, 210941, 211410, 211935, 212420, 212910, 213012, 213400, 213897, 214394, 214918, 215375, 215863, 215963, 216374]","[207100, 207596, 208144, 208658, 209131, 209622, 210137, 210629, 211101, 211596, 212091, 212605, 212931, 213060, 213573, 214054, 214616, 215086, 215584, 215883, 216024, 216569]","[215, 246, 255, 217, 225, 228, 9, 169, 187, 208, 198, 162, 72, 60, 85, 14, 129, 108, 187, 36, 32, 185]","[207045, 207407, 207927, 208448, 208943, 209455, 209941, 210454, 210947, 211415, 211940, 212424, 212913, 213012, 213491, 213900, 214397, 214921, 215380, 215866, 215965, 216378]","[204954, 205454, 205954, 206454, 206954, 207454, 207954, 208454, 208959, 209469, 209956, 210469, 210961, 211430, 211955, 212440, 212930, 213421, 213917, 214414, 214938, 215395, 215883, 216394]",59,SB,L,R,ITMSR,1.1
1,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[224143, 224590, 225129, 225635, 226145, 226666, 227148, 227615, 228103, 228618, 229091, 229591, 230080, 230581, 231062, 231494, 231990, 232524, 232974, 233475]","[224296, 224806, 225337, 225843, 226342, 226835, 227316, 227776, 228279, 228763, 229237, 229730, 230194, 230665, 231126, 231581, 232084, 232614, 233083, 233573]","[70, 1, 65, 59, 69, 51, 230, 28, 250, 244, 251, 229, 167, 210, 184, 197, 121, 102, 190, 191]","[224147, 224686, 225133, 225639, 226149, 226670, 227152, 227618, 228107, 228623, 229095, 229596, 230085, 230586, 231066, 231499, 231995, 232529, 232978, 233480]","[222174, 222673, 223173, 223673, 224173, 224673, 225173, 225673, 226165, 226686, 227168, 227635, 228123, 228638, 229111, 229611, 230100, 230601, 231083, 231514, 232010, 232544, 232994, 233495]",59,SB,L,R,ITMSR,1.1
2,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[240897, 241392, 241894, 242410, 242923, 243432, 243904, 244399, 244901, 245398, 245886, 246372, 246871, 247360, 247884, 248323, 248797, 249339, 249439, 249835, 250274, 250374]","[241062, 241612, 242141, 242618, 243123, 243562, 244080, 244571, 245061, 245575, 246067, 246539, 247052, 247556, 248081, 248570, 249051, 249359, 249468, 249856, 250294, 250403]","[55, 43, 31, 41, 215, 237, 210, 145, 118, 181, 238, 187, 158, 117, 92, 137, 55, 7, 162, 70, 42, 97]","[240902, 241397, 241898, 242414, 242928, 243436, 243909, 244404, 244907, 245403, 245891, 246376, 246875, 247366, 247889, 248327, 248802, 249344, 249439, 249837, 250278, 250379]","[238943, 239443, 239943, 240443, 240943, 241443, 241943, 242443, 242944, 243452, 243924, 244419, 244921, 245419, 245906, 246392, 246891, 247380, 247904, 248343, 248817, 249359, 249856, 250294]",59,SB,L,R,ITMSR,1.1
4,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[315640, 316041, 316425, 316822, 317218, 317646, 318008, 318432, 318822, 319243, 319614, 320030, 320427, 320834, 321224, 321599, 322023, 322416, 322796, 323228]","[315754, 316145, 316562, 316960, 317359, 317788, 318170, 318581, 318971, 319377, 319779, 320187, 320581, 320973, 321356, 321726, 322150, 322536, 322913, 323353]","[132, 113, 107, 101, 105, 41, 70, 38, 49, 79, 17, 7, 22, 46, 25, 232, 218, 224, 160, 192]","[315644, 316045, 316428, 316825, 317222, 317651, 318013, 318437, 318826, 319247, 319719, 320115, 320507, 320839, 321229, 321672, 322092, 322422, 322852, 323234]","[314082, 314482, 314882, 315282, 315682, 316082, 316482, 316882, 317238, 317666, 318028, 318452, 318842, 319263, 319634, 320050, 320447, 320855, 321244, 321619, 322043, 322436, 322817, 323248]",59,SB,L,R,ITMSR,1.1
3,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[331352, 331966, 332570, 333198, 333806, 334406, 335045, 335667, 336307, 336947, 337543, 338161, 338744, 339378, 339969, 340571, 341187, 341818, 342444, 343065]","[331608, 332289, 332926, 333534, 334136, 334734, 335382, 335953, 336576, 337222, 337818, 338453, 339066, 339675, 340300, 340883, 341501, 342136, 342720, 343329]","[114, 115, 125, 132, 117, 112, 100, 99, 98, 93, 81, 30, 75, 46, 57, 23, 45, 34, 18, 246]","[331356, 332152, 332810, 333381, 333984, 334574, 335205, 335832, 336311, 336951, 337547, 338166, 338748, 339601, 340200, 340576, 341191, 341822, 342449, 343070]","[328993, 329593, 330193, 330793, 331394, 331994, 332594, 333194, 333826, 334426, 335065, 335687, 336327, 336967, 337563, 338181, 338764, 339398, 339989, 340591, 341208, 341838, 342464, 343085]",59,SB,L,R,ITMSR,1.1
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[350299, 350670, 351075, 351490, 351924, 352317, 352714, 353123, 353496, 353928, 354344, 354724, 355146, 355561, 355974, 356370, 356795, 357201, 357626, 358007]","[350454, 350869, 351283, 351717, 352114, 352489, 352890, 353282, 353669, 354111, 354510, 354933, 355341, 355744, 356128, 356532, 356962, 357358, 357763, 358164]","[85, 66, 101, 86, 79, 36, 50, 41, 70, 56, 55, 57, 44, 5, 51, 61, 242, 21, 20, 42]","[350303, 350675, 351080, 351494, 351929, 352403, 352806, 353206, 353598, 354032, 354427, 354834, 355261, 355664, 355980, 356375, 356898, 357206, 357632, 358012]","[348717, 349117, 349517, 349917, 350317, 350717, 351117, 351517, 351944, 352337, 352734, 353143, 353516, 353948, 354364, 354744, 355166, 355581, 355994, 356390, 356815, 357221, 357646, 358027]",59,SB,L,R,ITMSR,1.1
