pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[35408, 35592, 35800, 35989, 36215, 36440, 36632, 36825, 37024, 37226, 37424, 37620, 37815, 38073, 38267, 38477, 38676, 38887, 39105, 39291, 39507, 39734, 39931, 40152, 40369, 40563, 40787, 41018, 41221, 41440]","[35458, 35643, 35858, 36047, 36282, 36500, 36697, 36875, 37069, 37267, 37468, 37669, 37882, 38115, 38327, 38534, 38748, 38952, 39153, 39366, 39569, 39790, 39998, 40224, 40431, 40636, 40858, 41068, 41288, 41505]","[253, 227, 174, 176, 92, 196, 200, 112, 65, 106, 117, 105, 233, 55, 32, 98, 8, 74, 4, 208, 8, 3, 250, 134, 47, 42, 97, 213, 37, 8]","[35412, 35597, 35807, 35996, 36222, 36445, 36636, 36831, 37030, 37231, 37429, 37625, 37821, 38080, 38274, 38483, 38682, 38892, 39110, 39300, 39513, 39740, 39937, 40157, 40375, 40569, 40794, 41023, 41227, 41445]",,101,SB,L,R,ITMSR,1.1,
3,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[129510, 129885, 130424, 130950, 131438, 131939, 132444, 132925, 133434, 133919, 134437, 134914, 135422, 135927, 136439, 136948, 137420, 137893, 138409, 138916, 139408, 139900, 140437, 140899]","[129591, 129968, 130515, 131020, 131505, 131993, 132505, 133000, 133499, 133980, 134505, 134982, 135473, 135985, 136498, 137010, 137472, 137960, 138473, 138979, 139475, 139958, 140505, 140968]","[94, 64, 44, 75, 49, 52, 94, 81, 90, 75, 45, 86, 86, 77, 56, 88, 78, 90, 60, 79, 34, 11, 63, 53]","[129515, 129890, 130429, 130954, 131444, 131944, 132448, 132929, 133438, 133923, 134443, 134918, 135427, 135932, 136443, 136952, 137424, 137897, 138414, 138920, 139413, 139906, 140442, 140904]","[129444, 129944, 130444, 130945, 131444, 131944, 132444, 132944, 133454, 133939, 134457, 134934, 135442, 135947, 136459, 136968, 137440, 137913, 138429, 138936, 139428, 139920, 140457, 140919]",101,SB,L,R,ITMSR,1.1,
5,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[146693, 147105, 147489, 147956, 148427, 148977, 149458, 149941, 150435, 150929, 151409, 151903, 152386, 152878, 153360, 153834, 154316, 154827, 155322, 155810, 156352, 156790, 157255, 157750]","[146752, 147172, 147566, 148025, 148495, 149031, 149513, 149989, 150506, 150973, 151473, 151963, 152455, 152929, 153408, 153896, 154394, 154897, 155379, 155863, 156372, 156837, 157310, 157803]","[214, 49, 94, 68, 102, 65, 74, 34, 92, 75, 106, 86, 99, 77, 64, 81, 97, 16, 199, 244, 217, 23, 24, 229]","[146699, 147108, 147493, 147960, 148430, 148979, 149462, 149945, 150439, 150933, 151413, 151908, 152389, 152881, 153364, 153838, 154320, 154832, 155328, 155814, 156355, 156793, 157259, 157755]","[146477, 146977, 147477, 147977, 148477, 148977, 149477, 149977, 150455, 150949, 151429, 151923, 152407, 152898, 153380, 153854, 154336, 154847, 155342, 155830, 156372, 156810, 157275, 157770]",101,SB,L,R,ITMSR,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[163353, 163779, 164230, 164645, 165153, 165644, 166126, 166635, 167158, 167657, 168165, 168700, 169235, 169681, 170163, 170680, 171183, 171711, 172232, 172733, 173275, 173828, 174322, 174851]","[163414, 163858, 164312, 164730, 165236, 165740, 166210, 166703, 167225, 167704, 168233, 168735, 169283, 169744, 170228, 170738, 171245, 171761, 172285, 172793, 173351, 173885, 174387, 174923]","[226, 70, 213, 13, 5, 42, 37, 6, 244, 184, 252, 133, 214, 229, 238, 173, 253, 227, 253, 12, 38, 20, 254, 34]","[163359, 163782, 164235, 164648, 165158, 165648, 166131, 166639, 167162, 167662, 168170, 168707, 169239, 169687, 170167, 170685, 171188, 171716, 172237, 172738, 173279, 173833, 174327, 174855]","[163151, 163651, 164151, 164652, 165151, 165651, 166151, 166651, 167178, 167677, 168185, 168720, 169255, 169701, 170183, 170700, 171203, 171731, 172252, 172753, 173295, 173848, 174342, 174871]",101,SB,L,R,ITMSR,1.1,
4,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[180692, 181192, 181590, 182005, 182464, 182923, 183430, 183919, 184421, 184901, 185382, 185888, 186365, 186900, 187372, 187904, 188402, 188881, 189406, 189908, 190425, 190895, 191455, 191966]","[180764, 181279, 181688, 182072, 182546, 183016, 183519, 183989, 184489, 184971, 185465, 185964, 186438, 186992, 187454, 187985, 188476, 188964, 189502, 189996, 190523, 191000, 191549, 192037]","[137, 234, 223, 175, 223, 255, 222, 184, 103, 238, 153, 91, 105, 171, 174, 139, 170, 208, 143, 214, 182, 163, 43, 111]","[180707, 181204, 181603, 182017, 182475, 182935, 183445, 183930, 184435, 184921, 185395, 185904, 186379, 186913, 187383, 187918, 188417, 188894, 189422, 189921, 190439, 190908, 191485, 191980]","[180444, 180944, 181444, 181944, 182445, 182945, 183445, 183945, 184441, 184921, 185402, 185908, 186385, 186920, 187393, 187924, 188422, 188901, 189426, 189928, 190445, 190915, 191475, 191986]",101,SB,L,R,ITMSR,1.1,
1,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[197911, 198290, 198703, 199150, 199644, 200112, 200640, 201128, 201627, 202115, 202622, 203122, 203624, 204127, 204607, 205139, 205616, 206106, 206604, 207135, 207626, 208089, 208594, 209105]","[197965, 198369, 198787, 199232, 199727, 200199, 200716, 201199, 201714, 202196, 202702, 203193, 203687, 204206, 204699, 205212, 205683, 206170, 206680, 207223, 207711, 208189, 208698, 209177]","[155, 139, 183, 157, 170, 177, 183, 181, 104, 102, 11, 76, 120, 116, 89, 73, 171, 12, 150, 161, 149, 198, 188, 155]","[197924, 198304, 198715, 199163, 199656, 200127, 200669, 201140, 201641, 202128, 202635, 203133, 203635, 204138, 204619, 205151, 205626, 206119, 206615, 207145, 207639, 208100, 208606, 209120]","[197678, 198178, 198678, 199178, 199678, 200178, 200678, 201178, 201647, 202135, 202642, 203142, 203644, 204147, 204627, 205159, 205636, 206126, 206624, 207155, 207646, 208109, 208614, 209125]",101,SB,L,R,ITMSR,1.1,
0,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[214989, 215384, 215764, 216216, 216688, 217169, 217679, 218173, 218687, 219200, 219683, 220188, 220692, 221167, 221680, 222143, 222657, 223142, 223640, 224146, 224638, 225098, 225636, 226128]","[215064, 215470, 215861, 216302, 216770, 217259, 217769, 218260, 218786, 219289, 219763, 220259, 220778, 221261, 221752, 222229, 222744, 223204, 223724, 224199, 224712, 225192, 225727, 226196]","[1, 37, 15, 2, 25, 221, 245, 90, 195, 158, 182, 223, 2, 26, 209, 199, 169, 244, 228, 183, 220, 7, 238, 227]","[215003, 215395, 215780, 216225, 216698, 217182, 217691, 218198, 218700, 219211, 219697, 220198, 220702, 221178, 221690, 222153, 222670, 223154, 223651, 224157, 224650, 225108, 225645, 226137]","[214779, 215278, 215778, 216279, 216778, 217278, 217778, 218278, 218707, 219220, 219703, 220208, 220712, 221187, 221700, 222163, 222678, 223162, 223661, 224166, 224658, 225118, 225656, 226148]",101,SB,L,R,ITMSR,1.1,
4,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[261667, 262125, 262445, 263095, 263746, 264395, 264977, 265575, 266169, 266797, 267421, 268042, 268677, 269304, 269947, 270588, 271192, 271845, 272488, 273101, 274419, 275537, 276126, 276764]","[261747, 262184, 262520, 263142, 263820, 264475, 265048, 265657, 266225, 266862, 267481, 268087, 268728, 269366, 270010, 270641, 271271, 271924, 272558, 273182, 274476, 275632, 276216, 276844]","[233, 28, 22, 46, 76, 76, 37, 12, 145, 194, 233, 0, 231, 224, 241, 161, 234, 180, 206, 53, 55, 63, 31, 204]","[261714, 262135, 262466, 263107, 263767, 264418, 264995, 265597, 266185, 266821, 267442, 268057, 268699, 269327, 269970, 270609, 271216, 271870, 272510, 273128, 274442, 275565, 276149, 276786]","[261370, 261970, 262571, 263170, 263770, 264370, 264970, 265570, 266189, 266817, 267441, 268062, 268697, 269324, 269967, 270608, 271212, 271865, 272508, 273121, 274439, 275557, 276146, 276784]",101,SB,L,R,ITMSR,1.1,
3,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[282619, 282990, 283430, 283879, 284271, 284665, 285067, 285462, 285833, 286215, 286594, 287012, 287379, 287765, 288172, 288568, 288962, 289359, 289774, 290159, 290547, 290960, 291348]","[282696, 283102, 283517, 283943, 284336, 284730, 285121, 285508, 285881, 286259, 286643, 287051, 287430, 287822, 288210, 288624, 289009, 289406, 289821, 290207, 290605, 291010, 291399]","[18, 57, 90, 83, 97, 53, 57, 17, 54, 24, 249, 68, 190, 245, 12, 254, 193, 255, 244, 11, 60, 33, 38]","[282640, 283049, 283455, 283901, 284293, 284686, 285087, 285485, 285853, 286235, 286616, 287029, 287403, 287790, 288189, 288589, 288984, 289381, 289794, 290179, 290570, 290981, 291368]","[282392, 282792, 283192, 283592, 283992, 284392, 284792, 285192, 285483, 285853, 286235, 286614, 287032, 287399, 287785, 288192, 288588, 288983, 289379, 289794, 290179, 290567, 290980, 291368]",101,SB,L,R,ITMSR,1.1,
1,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[297213, 297554, 297835, 298173, 298539, 298907, 299291, 299680, 300081, 300482, 300894, 301285, 301680, 302072, 302472, 302865, 303260, 303667, 304056, 304455, 304835, 305227, 305634, 306023]","[297259, 297600, 297875, 298214, 298586, 298959, 299338, 299725, 300121, 300522, 300932, 301326, 301725, 302119, 302509, 302907, 303300, 303717, 304102, 304502, 304874, 305274, 305684, 306070]","[202, 222, 158, 140, 196, 217, 176, 112, 92, 100, 79, 76, 111, 126, 24, 56, 242, 137, 146, 149, 208, 34, 119, 128]","[297228, 297570, 297848, 298187, 298552, 298920, 299304, 299699, 300096, 300497, 300908, 301300, 301696, 302089, 302487, 302880, 303277, 303682, 304070, 304477, 304850, 305247, 305649, 306039]","[296972, 297372, 297773, 298173, 298573, 298973, 299373, 299773, 300101, 300503, 300914, 301305, 301700, 302092, 302492, 302885, 303280, 303687, 304076, 304475, 304856, 305247, 305654, 306043]",101,SB,L,R,ITMSR,1.1,
