pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[10971, 11376, 11848, 12258, 12731, 13154, 13588, 14024, 14450, 14895, 15336, 15780, 16218, 16672, 17112, 17557, 17976, 18412, 18834, 19272, 19685, 20137, 20560, 21018, 21454, 21902, 22350, 22799, 23248, 23685]","[11074, 11492, 11947, 12408, 12854, 13310, 13714, 14138, 14603, 15031, 15461, 15893, 16361, 16796, 17250, 17680, 18106, 18540, 18964, 19397, 19806, 20245, 20699, 21150, 21605, 22031, 22487, 22912, 23388, 23834]","[17, 247, 5, 103, 101, 131, 77, 89, 116, 74, 33, 0, 47, 74, 74, 77, 65, 63, 25, 46, 57, 22, 54, 69, 84, 73, 113, 75, 99, 125]","[10980, 11381, 11855, 12329, 12786, 13229, 13645, 14077, 14522, 14956, 15342, 15785, 16294, 16735, 17118, 17613, 17983, 18479, 18909, 19278, 19691, 20145, 20567, 21079, 21532, 21969, 22423, 22853, 23322, 23756]",,86,EM,U,R,ITMSR,1.1,
0,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[116995, 117497, 118005, 118521, 118976, 119477, 119987, 120485, 120999, 121530, 122042, 122541, 123045, 123550, 124057, 124540, 125002, 125504, 126008, 126476, 126979, 127452, 127968]","[117106, 117604, 118107, 118616, 119074, 119616, 120116, 120612, 121095, 121626, 122149, 122667, 123136, 123663, 124149, 124646, 125116, 125602, 126105, 126576, 127067, 127541, 128043]","[121, 123, 113, 100, 118, 135, 109, 139, 96, 79, 114, 87, 104, 103, 127, 51, 119, 107, 104, 49, 79, 42, 87]","[116999, 117501, 118010, 118526, 118980, 119482, 119993, 120489, 121005, 121536, 122047, 122600, 123051, 123555, 124061, 124547, 125008, 125510, 126013, 126516, 126986, 127458, 127973]","[116486, 116985, 117485, 117985, 118486, 118985, 119485, 119985, 120505, 121019, 121550, 122062, 122561, 123065, 123570, 124077, 124560, 125022, 125524, 126028, 126496, 126999, 127472, 127988]",86,EM,U,R,ITMSR,1.1,
1,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[133979, 134509, 134995, 135500, 135989, 136527, 137038, 137489, 137995, 138505, 138985, 139483, 139962, 140486, 140937, 141429, 141928, 142375, 142878, 143390, 143859, 144346, 144846]","[134091, 134595, 135115, 135612, 136104, 136616, 137141, 137608, 138081, 138569, 139072, 139568, 140061, 140576, 141077, 141566, 142070, 142550, 143033, 143522, 144008, 144464, 144957]","[15, 92, 21, 64, 64, 84, 46, 98, 87, 79, 240, 73, 94, 111, 93, 113, 95, 57, 78, 100, 85, 91, 44]","[134034, 134514, 135002, 135505, 135995, 136532, 137044, 137494, 137999, 138511, 138990, 139488, 139967, 140490, 140941, 141433, 141982, 142442, 142950, 143394, 143864, 144351, 144902]","[133561, 134061, 134561, 135061, 135561, 136061, 136561, 137061, 137509, 138015, 138525, 139005, 139503, 139982, 140506, 140957, 141449, 141948, 142395, 142898, 143410, 143879, 144366, 144866]",86,EM,U,R,ITMSR,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[150525, 150842, 151245, 151695, 152188, 152683, 153192, 153682, 154185, 154690, 155141, 155640, 156097, 156636, 157142, 157616, 158101, 158568, 159065, 159560, 160030, 160479, 161014, 161468]","[150612, 150909, 151348, 151795, 152292, 152796, 153304, 153808, 154287, 154773, 155271, 155726, 156216, 156732, 157260, 157742, 158196, 158682, 159188, 159657, 160147, 160647, 161128, 161622]","[136, 58, 191, 231, 56, 32, 38, 20, 235, 242, 0, 0, 241, 82, 21, 0, 4, 63, 210, 56, 47, 48, 34, 15]","[150578, 150848, 151251, 151700, 152194, 152688, 153197, 153688, 154192, 154696, 155203, 155646, 156103, 156641, 157147, 157621, 158105, 158573, 159070, 159565, 160035, 160484, 161019, 161543]","[150212, 150712, 151213, 151713, 152213, 152713, 153213, 153713, 154205, 154711, 155161, 155660, 156118, 156656, 157162, 157636, 158121, 158588, 159085, 159580, 160050, 160499, 161034, 161488]",86,EM,U,R,ITMSR,1.1,
3,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[167336, 167869, 168356, 168860, 169344, 169877, 170381, 170883, 171399, 171916, 172401, 172903, 173390, 173872, 174376, 174873, 175356, 175877, 176369, 176858, 177336, 177817, 178310]","[167435, 167944, 168440, 168936, 169452, 169981, 170498, 170981, 171484, 172011, 172485, 173005, 173509, 173999, 174499, 174960, 175463, 175963, 176482, 176975, 177451, 177944, 178440]","[127, 152, 169, 172, 121, 166, 184, 105, 235, 127, 140, 223, 152, 168, 178, 216, 123, 95, 178, 219, 203, 247, 248]","[167388, 167876, 168363, 168868, 169403, 169922, 170432, 170930, 171405, 171958, 172445, 172954, 173463, 173879, 174383, 174879, 175397, 175913, 176377, 176912, 177380, 177862, 178315]","[166919, 167419, 167919, 168419, 168920, 169420, 169920, 170420, 170903, 171419, 171936, 172421, 172923, 173410, 173892, 174396, 174893, 175376, 175897, 176389, 176878, 177356, 177837, 178330]",86,EM,U,R,ITMSR,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[184066, 184551, 185032, 185526, 186034, 186536, 187029, 187518, 188027, 188509, 188994, 189504, 189971, 190455, 190921, 191418, 191902, 192384, 192861, 193358, 193852, 194323, 194802]","[184132, 184637, 185143, 185601, 186113, 186609, 187123, 187632, 188107, 188602, 189088, 189575, 190089, 190585, 191059, 191544, 192024, 192514, 192992, 193485, 193989, 194452, 194954]","[108, 160, 116, 200, 187, 248, 7, 42, 216, 133, 216, 245, 149, 230, 18, 39, 21, 234, 227, 232, 253, 232, 22]","[184074, 184558, 185041, 185532, 186041, 186542, 187035, 187524, 188033, 188560, 189000, 189510, 190030, 190461, 190926, 191423, 191908, 192390, 192867, 193364, 193857, 194379, 194878]","[183625, 184125, 184625, 185125, 185625, 186125, 186626, 187126, 187538, 188047, 188529, 189015, 189524, 189991, 190475, 190941, 191438, 191922, 192404, 192881, 193378, 193872, 194343, 194822]",86,EM,U,R,ITMSR,1.1,
5,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[200787, 201300, 201788, 202258, 202782, 203287, 203764, 204276, 204788, 205295, 205797, 206304, 206768, 207266, 207761, 208274, 208737, 209236, 209727, 210238, 210734, 211214, 211699]","[200884, 201389, 201883, 202372, 202886, 203394, 203900, 204410, 204884, 205408, 205927, 206398, 206903, 207405, 207903, 208402, 208850, 209392, 209843, 210383, 210920, 211421, 211891]","[189, 192, 202, 143, 164, 204, 209, 250, 214, 6, 54, 187, 242, 173, 24, 208, 76, 143, 57, 11, 1, 17, 249]","[200793, 201308, 201795, 202309, 202789, 203294, 203770, 204282, 204795, 205301, 205802, 206310, 206831, 207271, 207767, 208339, 208743, 209304, 209792, 210308, 210739, 211219, 211786]","[200334, 200834, 201334, 201834, 202334, 202834, 203334, 203834, 204296, 204808, 205315, 205817, 206324, 206788, 207286, 207781, 208294, 208757, 209256, 209747, 210258, 210754, 211234, 211719]",86,EM,U,R,ITMSR,1.1,
0,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[288978, 289579, 290182, 290851, 291473, 292093, 292691, 293260, 293876, 294493, 295107, 295746, 296384, 297014, 297611, 298225, 298842, 299484, 300111, 300697, 301310, 301900, 302525]","[289044, 289686, 290297, 290953, 291584, 292211, 292811, 293382, 293972, 294607, 295242, 295853, 296516, 297124, 297748, 298374, 298968, 299593, 300237, 300829, 301424, 302038, 302640]","[239, 55, 67, 97, 93, 82, 96, 84, 228, 0, 35, 18, 25, 52, 33, 111, 105, 23, 56, 43, 33, 57, 233]","[288985, 289585, 290188, 290857, 291478, 292101, 292698, 293266, 293916, 294558, 295171, 295753, 296391, 297020, 297692, 298230, 298848, 299531, 300174, 300702, 301316, 301968, 302596]","[288478, 289077, 289677, 290277, 290877, 291477, 292077, 292677, 293280, 293896, 294513, 295128, 295767, 296404, 297034, 297631, 298245, 298862, 299504, 300131, 300717, 301330, 301920, 302545]",86,EM,U,R,ITMSR,1.1,
3,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[308373, 308699, 309072, 309469, 309891, 310305, 310688, 311068, 311463, 311858, 312245, 312633, 313014, 313425, 313791, 314179, 314561, 314949, 315326, 315701, 316058, 316455, 316882]","[308467, 308802, 309191, 309578, 309967, 310361, 310792, 311176, 311544, 311937, 312336, 312717, 313107, 313504, 313886, 314278, 314678, 315071, 315417, 315782, 316144, 316507, 316940]","[44, 217, 55, 86, 43, 46, 187, 48, 35, 186, 9, 211, 231, 232, 13, 211, 219, 237, 248, 13, 191, 0, 213]","[308380, 308750, 309079, 309475, 309898, 310311, 310747, 311075, 311470, 311866, 312253, 312641, 313022, 313433, 313798, 314186, 314569, 314957, 315334, 315706, 316064, 316462, 316891]","[307920, 308320, 308720, 309121, 309520, 309920, 310320, 310720, 311088, 311483, 311878, 312265, 312653, 313034, 313445, 313811, 314200, 314582, 314969, 315346, 315721, 316078, 316475, 316902]",86,EM,U,R,ITMSR,1.1,
0,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[323044, 323401, 323741, 324113, 324516, 324893, 325326, 325713, 326105, 326494, 326895, 327265, 327642, 328045, 328454, 328822, 329228, 329653, 330020, 330431, 330802, 331191, 331617]","[323110, 323472, 323821, 324202, 324585, 324989, 325414, 325742, 326162, 326565, 326945, 327339, 327704, 328132, 328512, 328878, 329278, 329701, 330110, 330519, 330881, 331258, 331696]","[34, 64, 11, 3, 101, 145, 5, 45, 49, 8, 180, 173, 204, 158, 253, 25, 7, 121, 138, 134, 210, 199, 243]","[323054, 323409, 323749, 324121, 324524, 324901, 325335, 325722, 326112, 326543, 326902, 327273, 327650, 328053, 328461, 328829, 329235, 329661, 330076, 330485, 330810, 331197, 331624]","[322561, 322959, 323359, 323759, 324159, 324559, 324959, 325359, 325733, 326125, 326514, 326915, 327285, 327662, 328066, 328474, 328842, 329248, 329673, 330040, 330451, 330822, 331211, 331637]",86,EM,U,R,ITMSR,1.1,
