pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[9628, 10152, 10565, 10955, 11403, 11882, 12395, 12917, 13459, 14025, 14593, 15154, 15748, 16321, 16887, 17464, 18028, 18528, 19099, 19582, 20119, 20682, 21257, 21801, 22386, 22928, 23453, 23979, 24474, 25029]","[9824, 10244, 10663, 11086, 11549, 12047, 12527, 13028, 13586, 14093, 14708, 15309, 15925, 16459, 17017, 17600, 18156, 18685, 19232, 19733, 20293, 20891, 21473, 22006, 22540, 23070, 23601, 24131, 24715, 25231]","[18, 110, 53, 90, 143, 193, 172, 41, 148, 77, 91, 129, 112, 166, 141, 213, 33, 57, 22, 28, 53, 252, 15, 73, 12, 9, 245, 16, 81, 70]","[9714, 10200, 10622, 11030, 11495, 11972, 12467, 12986, 13534, 14057, 14654, 15230, 15835, 16400, 16943, 17539, 18083, 18610, 19170, 19675, 20215, 20782, 21368, 21894, 22462, 23000, 23521, 24055, 24600, 25124]",,84,EM,L,R,ITMSR,1.1,
0,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[101176, 101726, 102282, 102824, 103308, 103801, 104304, 104809, 105297, 105798, 106283, 106753, 107244, 107777, 108226, 108728, 109259, 109772, 110310, 110806, 111321, 111838, 112392]","[101278, 101842, 102387, 102941, 103438, 103934, 104442, 104964, 105431, 105913, 106391, 106873, 107394, 107894, 108355, 108871, 109372, 109897, 110425, 110919, 111458, 111941, 112486]","[241, 120, 211, 84, 1, 105, 177, 91, 172, 199, 121, 12, 15, 221, 199, 28, 207, 112, 87, 23, 91, 148, 2]","[101218, 101786, 102339, 102889, 103384, 103866, 104372, 104900, 105368, 105858, 106335, 106817, 107302, 107833, 108284, 108793, 109316, 109833, 110379, 110865, 111384, 111892, 112443]","[100801, 101301, 101801, 102301, 102801, 103301, 103801, 104301, 104829, 105317, 105818, 106303, 106773, 107265, 107797, 108247, 108748, 109279, 109792, 110330, 110826, 111341, 111858, 112412]",84,EM,L,R,ITMSR,1.1,
4,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[118339, 118887, 119450, 119956, 120541, 120981, 121532, 122019, 122550, 123015, 123502, 123980, 124480, 124983, 125499, 126000, 126504, 127002, 127526, 128037, 128541, 129062, 129561]","[118432, 118985, 119553, 120083, 120664, 121105, 121656, 122148, 122671, 123126, 123619, 124122, 124627, 125103, 125613, 126119, 126642, 127136, 127654, 128175, 128687, 129190, 129714]","[111, 126, 209, 67, 15, 101, 90, 80, 44, 254, 66, 251, 220, 112, 246, 121, 3, 53, 112, 184, 100, 238, 142]","[118385, 118942, 119508, 120016, 120599, 121039, 121594, 122083, 122611, 123063, 123558, 124037, 124555, 125051, 125557, 126040, 126569, 127073, 127588, 128116, 128605, 129132, 129629]","[117950, 118449, 118949, 119449, 119949, 120450, 120950, 121450, 122039, 122570, 123035, 123522, 124000, 124500, 125003, 125519, 126020, 126524, 127022, 127546, 128057, 128561, 129082, 129581]",84,EM,L,R,ITMSR,1.1,
1,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[135469, 136089, 136628, 137150, 137640, 138188, 138691, 139208, 139672, 140134, 140615, 141105, 141623, 142093, 142572, 143076, 143587, 144067, 144544, 145029, 145527, 146006, 146478]","[135590, 136196, 136754, 137279, 137784, 138307, 138812, 139335, 139783, 140248, 140725, 141227, 141735, 142217, 142698, 143204, 143720, 144196, 144684, 145170, 145675, 146137, 146625]","[214, 105, 173, 115, 129, 51, 74, 80, 83, 82, 8, 63, 33, 51, 53, 119, 138, 173, 201, 168, 113, 148, 183]","[135522, 136144, 136684, 137213, 137721, 138254, 138750, 139278, 139728, 140191, 140675, 141173, 141684, 142153, 142633, 143134, 143651, 144119, 144614, 145097, 145600, 146064, 146545]","[135171, 135671, 136171, 136671, 137171, 137671, 138171, 138671, 139228, 139693, 140154, 140635, 141125, 141643, 142113, 142593, 143096, 143607, 144088, 144564, 145049, 145547, 146026, 146498]",84,EM,L,R,ITMSR,1.1,
2,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[152456, 152828, 153236, 153706, 154210, 154738, 155226, 155721, 156209, 156703, 157233, 157713, 158203, 158691, 159180, 159698, 160161, 160667, 161152, 161627, 162075, 162639, 163103, 163580]","[152570, 152939, 153360, 153836, 154340, 154863, 155359, 155863, 156353, 156846, 157368, 157865, 158360, 158818, 159328, 159835, 160335, 160816, 161317, 161829, 162293, 162799, 163268, 163729]","[46, 99, 206, 240, 159, 203, 122, 159, 193, 88, 107, 68, 138, 71, 156, 170, 176, 194, 180, 209, 213, 190, 182, 181]","[152508, 152885, 153294, 153765, 154274, 154793, 155298, 155791, 156268, 156779, 157297, 157785, 158271, 158752, 159250, 159757, 160242, 160738, 161233, 161723, 162200, 162716, 163177, 163649]","[152246, 152747, 153246, 153746, 154246, 154746, 155246, 155746, 156229, 156723, 157253, 157733, 158223, 158711, 159200, 159718, 160181, 160687, 161172, 161647, 162095, 162659, 163123, 163600]",84,EM,L,R,ITMSR,1.1,
3,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[169530, 170047, 170633, 171152, 171657, 172154, 172687, 173237, 173730, 174202, 174722, 175206, 175686, 176154, 176690, 177181, 177662, 178149, 178636, 179137, 179633, 180136, 180658]","[169643, 170166, 170760, 171268, 171786, 172291, 172843, 173347, 173879, 174375, 174866, 175343, 175822, 176290, 176835, 177311, 177815, 178301, 178792, 179279, 179773, 180280, 180809]","[135, 78, 112, 247, 255, 63, 3, 208, 46, 166, 102, 50, 251, 62, 88, 112, 72, 69, 70, 76, 84, 93, 152]","[169616, 170109, 170698, 171214, 171720, 172219, 172768, 173293, 173800, 174289, 174801, 175271, 175768, 176221, 176762, 177240, 177753, 178221, 178718, 179208, 179697, 180205, 180717]","[169255, 169755, 170255, 170755, 171255, 171755, 172255, 172755, 173257, 173750, 174222, 174742, 175226, 175706, 176174, 176710, 177201, 177682, 178169, 178656, 179158, 179653, 180156, 180678]",84,EM,L,R,ITMSR,1.1,
5,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[186216, 186626, 187108, 187569, 188075, 188578, 189079, 189557, 190066, 190586, 191079, 191552, 192077, 192520, 193013, 193506, 193998, 194492, 195006, 195512, 196032, 196540, 197092, 197610]","[186312, 186759, 187241, 187692, 188181, 188688, 189187, 189668, 190174, 190712, 191188, 191663, 192184, 192631, 193138, 193638, 194123, 194603, 195143, 195644, 196159, 196681, 197245, 197752]","[143, 23, 200, 157, 124, 160, 172, 146, 169, 180, 125, 152, 178, 128, 203, 218, 243, 210, 74, 243, 2, 243, 10, 237]","[186263, 186686, 187163, 187623, 188128, 188635, 189127, 189601, 190117, 190647, 191137, 191603, 192129, 192592, 193077, 193568, 194054, 194540, 195068, 195568, 196096, 196612, 197175, 197678]","[186071, 186569, 187069, 187569, 188069, 188569, 189069, 189570, 190086, 190606, 191099, 191572, 192097, 192540, 193033, 193526, 194018, 194512, 195026, 195532, 196052, 196560, 197112, 197630]",84,EM,L,R,ITMSR,1.1,
2,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[266049, 266600, 267101, 267440, 267787, 268172, 268558, 268953, 269365, 269770, 270160, 270557, 270967, 271353, 271732, 272135, 272532, 272936, 273328, 273721, 274103, 274477, 274890]","[266151, 266681, 267181, 267529, 267877, 268258, 268633, 269043, 269456, 269854, 270252, 270649, 271057, 271447, 271826, 272237, 272640, 273046, 273437, 273838, 274225, 274600, 275003]","[242, 129, 104, 33, 43, 45, 19, 40, 13, 10, 238, 250, 206, 193, 223, 5, 3, 10, 251, 4, 198, 7, 13]","[266092, 266626, 267126, 267466, 267813, 268196, 268582, 268977, 269388, 269794, 270183, 270580, 270991, 271379, 271756, 272159, 272556, 272962, 273351, 273746, 274128, 274499, 274914]","[265805, 266204, 266604, 267004, 267404, 267804, 268205, 268605, 268973, 269385, 269790, 270180, 270577, 270987, 271373, 271752, 272155, 272552, 272956, 273348, 273741, 274123, 274497, 274910]",84,EM,L,R,ITMSR,1.1,
1,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[280941, 281430, 281974, 282566, 283145, 283716, 284328, 284891, 285442, 286021, 286621, 287242, 287847, 288452, 289079, 289697, 290310, 290925, 291526, 292143, 292773, 293393, 293991, 294624]","[281008, 281493, 282056, 282654, 283243, 283817, 284432, 285012, 285560, 286155, 286746, 287366, 287971, 288582, 289209, 289810, 290438, 291017, 291651, 292260, 292886, 293493, 294102, 294737]","[99, 63, 30, 49, 37, 17, 241, 11, 32, 2, 19, 24, 27, 23, 242, 236, 185, 24, 33, 21, 43, 10, 1, 77]","[280961, 281450, 281999, 282587, 283171, 283741, 284354, 284916, 285468, 286050, 286646, 287270, 287870, 288478, 289103, 289725, 290337, 290947, 291550, 292166, 292797, 293416, 294014, 294651]","[280662, 281261, 281861, 282461, 283061, 283661, 284261, 284861, 285462, 286041, 286641, 287262, 287867, 288472, 289099, 289717, 290330, 290946, 291546, 292163, 292793, 293413, 294011, 294644]",84,EM,L,R,ITMSR,1.1,
1,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[300282, 300863, 301231, 301581, 301980, 302382, 302778, 303174, 303577, 303977, 304374, 304784, 305178, 305573, 305978, 306383, 306767, 307165, 307558, 307951, 308346, 308734, 309110]","[300367, 300953, 301318, 301664, 302062, 302460, 302865, 303268, 303672, 304062, 304467, 304858, 305280, 305675, 306094, 306465, 306883, 307261, 307668, 308060, 308453, 308847, 309225]","[63, 231, 77, 68, 49, 44, 28, 58, 20, 25, 60, 51, 68, 71, 45, 40, 87, 60, 32, 49, 50, 104, 95]","[300304, 300890, 301252, 301603, 301999, 302402, 302799, 303198, 303601, 304000, 304398, 304804, 305201, 305594, 306004, 306404, 306792, 307186, 307582, 307975, 308371, 308760, 309136]","[300036, 300436, 300836, 301236, 301636, 302036, 302436, 302836, 303194, 303597, 303997, 304394, 304804, 305198, 305593, 305998, 306403, 306787, 307185, 307578, 307971, 308366, 308754, 309130]",84,EM,L,R,ITMSR,1.1,
