pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[35867, 36597, 37368, 38166, 38990, 39731, 40463, 41202, 41887, 42582, 43285, 43976, 44648, 45307, 45998, 46649, 47361, 47998, 48673, 49366, 50033, 50704, 51379, 52013, 52686, 53344, 53994, 54673, 55321, 56006]","[36225, 36960, 37772, 38566, 39324, 40060, 40794, 41503, 42198, 42906, 43589, 44288, 44946, 45654, 46330, 46989, 47665, 48372, 49056, 49658, 50343, 50994, 51649, 52346, 53011, 53644, 54321, 54936, 55620, 56298]","[100, 126, 135, 88, 4, 21, 97, 51, 71, 93, 89, 101, 68, 142, 83, 68, 64, 101, 46, 35, 35, 82, 68, 71, 53, 83, 105, 100, 30, 88]","[35870, 36600, 37371, 38169, 38993, 39734, 40465, 41205, 41890, 42584, 43288, 43978, 44651, 45309, 46000, 46651, 47364, 48002, 48676, 49369, 50036, 50707, 51382, 52016, 52689, 53346, 53996, 54676, 55324, 56008]",,97,EM,U,R,ITMSR,1.1,
1,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[164372, 164823, 165253, 165756, 166251, 166748, 167241, 167751, 168244, 168726, 169214, 169716, 170277, 170752, 171233, 171721, 172198, 172657, 173164, 173659, 174149, 174642, 175122]","[164543, 165043, 165485, 165981, 166457, 166986, 167482, 167973, 168458, 168945, 169444, 169968, 170493, 170954, 171437, 171921, 172439, 172949, 173413, 173878, 174380, 174853, 175352]","[21, 94, 32, 85, 59, 92, 70, 88, 79, 101, 89, 88, 93, 138, 80, 76, 44, 65, 28, 68, 73, 82, 72]","[164375, 164826, 165256, 165760, 166255, 166751, 167244, 167753, 168247, 168729, 169218, 169719, 170280, 170754, 171236, 171724, 172201, 172660, 173167, 173662, 174152, 174644, 175126]","[163731, 164231, 164731, 165231, 165731, 166232, 166732, 167232, 167771, 168264, 168747, 169234, 169736, 170297, 170772, 171253, 171741, 172218, 172677, 173185, 173679, 174169, 174662, 175142]",97,EM,U,R,ITMSR,1.1,
5,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[181430, 181945, 182452, 182947, 183452, 183958, 184459, 184972, 185432, 185930, 186420, 186907, 187397, 187866, 188350, 188827, 189288, 189795, 190292, 190728, 191204, 191669]","[181627, 182146, 182646, 183172, 183657, 184170, 184657, 185133, 185606, 186101, 186593, 186976, 187479, 187996, 188491, 188952, 189449, 189948, 190364, 190816, 191290, 191771]","[36, 71, 15, 37, 6, 253, 243, 170, 197, 96, 175, 35, 126, 211, 51, 158, 225, 203, 173, 224, 185, 224]","[181434, 181949, 182456, 182950, 183455, 183961, 184462, 184975, 185434, 185935, 186425, 186911, 187400, 187870, 188354, 188831, 189293, 189798, 190299, 190732, 191209, 191673]","[180540, 181040, 181540, 182040, 182540, 183041, 183540, 184040, 184479, 184992, 185452, 185950, 186440, 186927, 187417, 187886, 188370, 188847, 189308, 189815, 190312, 190748, 191224, 191689]",97,EM,U,R,ITMSR,1.1,
4,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[198020, 198478, 198937, 199427, 199927, 200390, 200884, 201482, 201958, 202439, 202900, 203370, 203474, 203868, 204325, 204429, 204875, 205415, 205850, 206353, 206836, 207312, 207812, 208274]","[198115, 198602, 199083, 199600, 200053, 200559, 201053, 201502, 201978, 202564, 203018, 203394, 203570, 204080, 204349, 204539, 205005, 205509, 205930, 206436, 206950, 207332, 207896, 208294]","[244, 254, 22, 229, 189, 210, 109, 76, 99, 219, 216, 111, 105, 172, 74, 170, 113, 64, 119, 151, 97, 98, 105, 91]","[198024, 198481, 198940, 199431, 199930, 200393, 200889, 201485, 201963, 202444, 202904, 203374, 203474, 203872, 204331, 204429, 204879, 205420, 205855, 206359, 206839, 207315, 207816, 208277]","[197082, 197582, 198082, 198582, 199083, 199582, 200082, 200582, 200904, 201502, 201978, 202459, 202920, 203390, 203888, 204345, 204895, 205435, 205870, 206373, 206856, 207332, 207832, 208294]",97,EM,U,R,ITMSR,1.1,
0,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[214306, 214623, 215034, 215526, 216004, 216484, 216955, 217492, 218008, 218519, 218982, 219456, 219948, 220433, 220895, 221393, 221867, 222331, 222831, 223305, 223755, 224267, 224749, 225218]","[214426, 214825, 215269, 215746, 216239, 216711, 217229, 217717, 218207, 218707, 219203, 219646, 220161, 220663, 221181, 221668, 222113, 222631, 223094, 223532, 223998, 224501, 224984, 225438]","[112, 43, 230, 193, 203, 187, 206, 116, 132, 147, 173, 77, 98, 193, 223, 183, 162, 140, 140, 100, 201, 110, 191, 172]","[214377, 214626, 215037, 215531, 216008, 216488, 216960, 217612, 218012, 218523, 218986, 219462, 219953, 220437, 220899, 221399, 222012, 222336, 222834, 223410, 223758, 224408, 224753, 225317]","[214082, 214582, 215083, 215582, 216082, 216582, 217082, 217582, 218029, 218540, 219002, 219476, 219968, 220453, 220915, 221413, 221887, 222351, 222851, 223325, 223775, 224287, 224770, 225239]",97,EM,U,R,ITMSR,1.1,
2,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[231117, 231492, 231913, 232391, 232848, 233312, 233805, 234303, 234815, 235304, 235784, 236286, 236779, 237235, 237732, 238226, 238729, 239206, 239724, 240145, 240698, 241217, 241704, 242183]","[231263, 231743, 232175, 232654, 233111, 233592, 234124, 234589, 235099, 235582, 236098, 236493, 237009, 237473, 237923, 238388, 238879, 239348, 239844, 240338, 240859, 241334, 241824, 242327]","[173, 213, 205, 197, 203, 209, 161, 183, 132, 206, 213, 178, 169, 187, 128, 89, 122, 148, 163, 245, 28, 79, 60, 24]","[231121, 231496, 231918, 232396, 232853, 233315, 234042, 234307, 234819, 235309, 235788, 236291, 236783, 237239, 237736, 238231, 238733, 239211, 239729, 240150, 240705, 241222, 241710, 242190]","[230948, 231448, 231948, 232449, 232948, 233448, 233948, 234448, 234835, 235324, 235804, 236306, 236800, 237255, 237752, 238246, 238749, 239226, 239745, 240165, 240718, 241238, 241724, 242203]",97,EM,U,R,ITMSR,1.1,
3,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[247783, 248160, 248605, 249078, 249576, 250045, 250520, 250974, 251476, 251990, 252447, 252963, 253441, 253918, 254409, 254877, 255364, 255464, 255874, 255974, 256352, 256845, 257353, 257841, 258293, 258835]","[247940, 248391, 248832, 249325, 249787, 250302, 250788, 251245, 251736, 252252, 252727, 253188, 253686, 254144, 254594, 255008, 255384, 255528, 255894, 255994, 256519, 256958, 257425, 257863, 258383, 258855]","[215, 110, 173, 210, 15, 200, 175, 179, 158, 172, 162, 105, 133, 140, 137, 37, 110, 162, 222, 55, 95, 3, 192, 189, 54, 202]","[247787, 248165, 248609, 249082, 249580, 250049, 250524, 251151, 251480, 251994, 252451, 252968, 253445, 253923, 254413, 254882, 255369, 255477, 255878, 255974, 256357, 256849, 257358, 257846, 258297, 258839]","[247608, 248109, 248609, 249109, 249609, 250109, 250609, 251109, 251496, 252010, 252467, 252983, 253461, 253938, 254429, 254897, 255384, 255894, 256372, 256865, 257373, 257861, 258313, 258855]",97,EM,U,R,ITMSR,1.1,
0,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[320181, 320538, 320925, 321292, 321654, 322030, 322419, 322827, 323194, 323559, 323927, 324300, 324688, 325057, 325439, 325828, 326194, 326590, 326980, 327354, 327737, 328123, 328491]","[320290, 320723, 321108, 321471, 321847, 322187, 322607, 322973, 323345, 323708, 324096, 324456, 324806, 325183, 325530, 325885, 326259, 326677, 327044, 327428, 327858, 328202, 328597]","[106, 197, 3, 24, 59, 65, 34, 53, 234, 11, 12, 208, 100, 167, 219, 64, 210, 22, 25, 29, 204, 78, 4]","[320188, 320543, 320929, 321295, 321658, 322033, 322422, 322830, 323198, 323563, 323931, 324304, 324694, 325063, 325444, 325836, 326200, 326597, 326988, 327361, 327743, 328130, 328498]","[319700, 320099, 320499, 320899, 321299, 321699, 322099, 322499, 322847, 323214, 323579, 323947, 324320, 324708, 325078, 325459, 325848, 326214, 326610, 327000, 327374, 327757, 328143, 328511]",97,EM,U,R,ITMSR,1.1,
2,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[334420, 334815, 335210, 335622, 336028, 336442, 336838, 337245, 337619, 337992, 338388, 338788, 339151, 339557, 339918, 340300, 340671, 340771, 341079, 341465, 341835, 342211, 342554, 342919]","[334586, 335063, 335471, 335855, 336239, 336633, 336971, 337383, 337792, 338140, 338540, 338941, 339276, 339667, 340029, 340404, 340691, 340791, 341163, 341552, 341914, 342263, 342617, 342941]","[202, 52, 116, 144, 146, 95, 145, 214, 3, 222, 59, 85, 49, 240, 251, 116, 10, 195, 225, 58, 40, 4, 234, 32]","[334428, 334821, 335215, 335627, 336032, 336446, 336842, 337250, 337624, 337996, 338396, 338792, 339156, 339562, 339922, 340304, 340677, 340771, 341082, 341469, 341838, 342215, 342557, 342924]","[334075, 334475, 334875, 335276, 335675, 336075, 336475, 336875, 337265, 337639, 338012, 338408, 338808, 339171, 339577, 339938, 340320, 340691, 341099, 341485, 341855, 342232, 342574, 342939]",97,EM,U,R,ITMSR,1.1,
0,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[349014, 349399, 349825, 350251, 350678, 351111, 351512, 351873, 352257, 352691, 353103, 353486, 353921, 354295, 354696, 355082, 355468, 355841, 356219, 356626, 357023, 357415, 357842]","[349034, 349560, 350074, 350505, 350945, 351330, 351712, 352120, 352532, 352916, 353320, 353713, 354117, 354468, 354810, 355203, 355585, 355946, 356318, 356646, 357131, 357512, 357922]","[14, 26, 104, 227, 174, 208, 200, 219, 246, 198, 187, 232, 138, 168, 127, 141, 75, 30, 184, 182, 36, 111, 244]","[349018, 349404, 349829, 350254, 350681, 351114, 351517, 351876, 352261, 352694, 353107, 353489, 353925, 354298, 354700, 355086, 355472, 355845, 356222, 356629, 357027, 357420, 357848]","[348676, 349075, 349475, 349875, 350275, 350675, 351075, 351475, 351893, 352277, 352711, 353123, 353506, 353941, 354315, 354716, 355102, 355488, 355861, 356239, 356646, 357043, 357435, 357862]",97,EM,U,R,ITMSR,1.1,
