pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[42074, 42613, 43134, 43677, 44248, 44773, 45327, 45874, 46437, 46992, 47526, 48043, 48585, 49147, 49673, 50229, 50775, 51342, 51889, 52364, 52935, 53488, 54050, 54626, 55137, 55672, 56172, 56691, 57241, 57774]","[42338, 42931, 43486, 44042, 44597, 45138, 45729, 46290, 46843, 47357, 47891, 48449, 49002, 49545, 50040, 50650, 51205, 51740, 52250, 52800, 53358, 53884, 54445, 54974, 55473, 55967, 56537, 57106, 57592, 58104]","[182, 144, 165, 155, 152, 144, 143, 144, 135, 136, 141, 134, 145, 140, 129, 98, 124, 147, 138, 124, 138, 143, 141, 131, 127, 106, 102, 123, 133, 130]","[42241, 42703, 43271, 43770, 44391, 44935, 45489, 46054, 46594, 47137, 47709, 48246, 48746, 49327, 49861, 50328, 51064, 51514, 52061, 52627, 53204, 53705, 54313, 54774, 55304, 55805, 56368, 56895, 57389, 57875]",,94,OR,U,R,ITMSR,1.1,
1,500,practice,0,0,0,0,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[138465, 138897, 139401, 139907, 140399, 140895, 141412, 141898, 142395, 142894, 143397, 143879, 144362, 144858, 145350, 145821, 146318, 146826, 147305, 147755, 148295, 148779, 149265, 149747]","[138662, 139180, 139709, 140210, 140712, 141195, 141720, 142174, 142759, 143265, 143732, 144208, 144699, 145205, 145673, 146158, 146612, 147037, 147549, 148118, 148630, 149146, 149622]","[154, 165, 167, 169, 165, 159, 159, 160, 159, 160, 163, 159, 158, 151, 160, 163, 157, 144, 105, 75, 109, 119, 137]","[138535, 139000, 139521, 139980, 140502, 141014, 141526, 142007, 142491, 143002, 143495, 143984, 144460, 144937, 145441, 145970, 146444, 146894, 147377, 147862, 148481, 148966, 149452]","[138476, 138976, 139476, 139976, 140476, 140976, 141476, 141976, 142415, 142914, 143417, 143899, 144382, 144878, 145370, 145841, 146338, 146846, 147325, 147775, 148315, 148799, 149285, 149767]",94,OR,U,R,ITMSR,1.1,
3,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[155111, 155784, 156338, 156919, 157445, 157950, 158436, 158979, 159674, 160424, 161382, 162140, 162709, 163224, 163795, 164293, 164802, 165301, 165763, 166251, 166794, 167267, 167744]","[155453, 155984, 156584, 157170, 157692, 158242, 158757, 159398, 160047, 160772, 161685, 162425, 163015, 163550, 164092, 164489, 165013, 165520, 165956, 166470, 167004, 167462, 167966]","[149, 134, 141, 148, 141, 129, 105, 110, 100, 132, 150, 137, 117, 111, 120, 119, 108, 93, 101, 84, 85, 83, 77]","[155183, 155883, 156436, 157034, 157608, 158072, 158592, 159088, 159756, 160534, 161485, 162249, 162792, 163332, 163911, 164370, 164881, 165386, 165844, 166332, 166885, 167346, 167827]","[155090, 155590, 156090, 156590, 157090, 157590, 158090, 158590, 158999, 159694, 160444, 161402, 162160, 162729, 163245, 163815, 164313, 164823, 165321, 165783, 166272, 166814, 167287, 167764]",94,OR,U,R,ITMSR,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[173791, 174315, 174822, 175379, 175938, 176461, 176953, 177461, 178025, 178580, 179172, 179788, 180287, 180847, 181316, 181828, 182360, 182866, 183375, 183863, 184373, 184875, 185379]","[174020, 174609, 175127, 175674, 176244, 176771, 177235, 177814, 178381, 178886, 179466, 180048, 180625, 181124, 181667, 182199, 182652, 183207, 183658, 184152, 184669, 185169]","[160, 147, 129, 151, 160, 157, 157, 151, 146, 165, 141, 128, 147, 140, 139, 136, 148, 136, 141, 145, 134, 130]","[173895, 174440, 174937, 175521, 176060, 176560, 177071, 177569, 178136, 178703, 179300, 179910, 180391, 180954, 181408, 181939, 182474, 182977, 183439, 183970, 184441, 184938]","[173534, 174034, 174534, 175034, 175534, 176034, 176534, 177034, 177481, 178045, 178600, 179192, 179808, 180307, 180867, 181336, 181848, 182380, 182886, 183395, 183883, 184393, 184895, 185399]",94,OR,U,R,ITMSR,1.1,
5,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[191294, 191843, 192356, 192897, 193427, 193964, 194509, 195022, 195557, 196106, 196573, 197093, 197580, 198075, 198549, 199081, 199522, 200079, 200631, 201079, 201588, 202074, 202548]","[191529, 192058, 192608, 193159, 193673, 194282, 194781, 195326, 195932, 196433, 196937, 197326, 197776, 198264, 198751, 199278, 199731, 200342, 200827, 201359, 201794, 202298, 202755]","[160, 157, 157, 154, 154, 146, 153, 157, 149, 147, 137, 144, 131, 130, 133, 133, 136, 137, 123, 137, 140, 138, 137]","[191360, 191942, 192455, 192995, 193533, 194048, 194616, 195094, 195672, 196197, 196667, 197163, 197649, 198144, 198626, 199159, 199592, 200165, 200708, 201169, 201670, 202159, 202633]","[191100, 191599, 192099, 192600, 193100, 193600, 194100, 194600, 195042, 195577, 196126, 196593, 197113, 197600, 198095, 198569, 199101, 199542, 200099, 200651, 201099, 201608, 202094, 202568]",94,OR,U,R,ITMSR,1.1,
0,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[208396, 208923, 209463, 209990, 210529, 211063, 211573, 212098, 212729, 213302, 213784, 214291, 214801, 215268, 215779, 216278, 216790, 217293, 217819, 218307, 218852, 219320, 219856]","[208585, 209157, 209704, 210251, 210721, 211247, 211785, 212301, 212933, 213528, 214005, 214528, 215036, 215476, 215995, 216492, 217011, 217519, 218040, 218532, 219079, 219550, 220084]","[164, 146, 147, 156, 137, 131, 132, 140, 122, 146, 137, 135, 129, 130, 133, 121, 109, 124, 128, 106, 111, 109, 78]","[208492, 208998, 209536, 210087, 210596, 211123, 211633, 212156, 212798, 213390, 213846, 214371, 214893, 215350, 215860, 216340, 216854, 217374, 217890, 218375, 218935, 219417, 219932]","[208162, 208661, 209161, 209661, 210161, 210661, 211161, 211661, 212118, 212749, 213322, 213805, 214311, 214821, 215288, 215799, 216298, 216810, 217313, 217839, 218328, 218872, 219340, 219876]",94,OR,U,R,ITMSR,1.1,
4,500,practice,0,5,5,5,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[225210, 225696, 226400, 226999, 227542, 228101, 228645, 229180, 229807, 230427, 230893, 231463, 232052, 232726, 233292, 233828, 234360, 234904, 235422, 235907, 236410, 236928, 237412]","[225380, 225991, 226607, 227196, 227783, 228399, 228887, 229585, 230144, 230657, 231162, 231759, 232329, 233005, 233586, 234090, 234675, 235188, 235698, 236192, 236749, 237167, 237592]","[147, 113, 130, 121, 99, 119, 115, 97, 107, 112, 110, 86, 54, 120, 111, 109, 116, 119, 110, 99, 129, 141, 127]","[225224, 225784, 226507, 227091, 227649, 228212, 228748, 229250, 229886, 230501, 230968, 231565, 232158, 232876, 233361, 233933, 234429, 234976, 235528, 236017, 236575, 237026, 237473]","[225223, 225723, 226223, 226723, 227223, 227723, 228224, 228723, 229200, 229827, 230447, 230914, 231483, 232072, 232747, 233312, 233848, 234380, 234925, 235442, 235927, 236430, 236948, 237432]",94,OR,U,R,ITMSR,1.1,
2,400,trial,0,6,6,6,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[281187, 281706, 282313, 282917, 283470, 283894, 284316, 284717, 285130, 285566, 285960, 286358, 286751, 287163, 287580, 287975, 288367, 288757, 289172, 289569, 289954, 290369]","[281361, 281935, 282543, 283139, 283660, 284076, 284503, 284918, 285308, 285723, 286120, 286526, 286919, 287326, 287738, 288140, 288516, 288952, 289356, 289755, 290111, 290537]","[113, 121, 97, 90, 113, 122, 156, 103, 124, 104, 128, 130, 110, 106, 110, 105, 90, 114, 113, 102, 94, 82]","[281204, 281799, 282402, 283011, 283559, 283898, 284319, 284722, 285135, 285572, 285963, 286362, 286756, 287168, 287585, 287980, 288439, 288762, 289177, 289574, 289959, 290375]","[281200, 281601, 282000, 282400, 282800, 283200, 283600, 284000, 284336, 284737, 285150, 285586, 285980, 286379, 286771, 287183, 287600, 287995, 288387, 288777, 289192, 289589, 289974, 290390]",94,OR,U,R,ITMSR,1.1,
5,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[296235, 296758, 297203, 297625, 298047, 298439, 298848, 299223, 299621, 300014, 300376, 300792, 301193, 301621, 302028, 302426, 302849, 303262, 303660, 304089, 304482, 304888, 305287]","[296442, 296995, 297417, 297884, 298273, 298680, 299056, 299420, 299816, 300182, 300549, 301002, 301392, 301808, 302234, 302612, 303021, 303417, 303809, 304216, 304640, 305029, 305449]","[143, 119, 129, 144, 147, 142, 152, 156, 153, 140, 139, 125, 129, 134, 130, 121, 88, 121, 115, 106, 105, 102, 105]","[296325, 296856, 297289, 297715, 298124, 298520, 298933, 299304, 299705, 300017, 300381, 300797, 301273, 301625, 302032, 302431, 302940, 303267, 303720, 304094, 304552, 304940, 305293]","[296030, 296430, 296830, 297230, 297630, 298030, 298430, 298830, 299243, 299641, 300034, 300396, 300812, 301213, 301641, 302048, 302446, 302869, 303282, 303680, 304109, 304502, 304908, 305307]",94,OR,U,R,ITMSR,1.1,
3,400,trial,0,8,8,8,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[310609, 311085, 311573, 312100, 312521, 313033, 313409, 313821, 314218, 314612, 315008, 315400, 315779, 316150, 316574, 316969, 317373, 317761, 318159, 318539, 318925, 319289, 319702]","[310810, 311268, 311767, 312249, 312718, 313209, 313551, 313982, 314377, 314799, 315203, 315598, 315969, 316328, 316767, 317140, 317539, 317922, 318326, 318723, 319099, 319465, 319880]","[99, 67, 41, 64, 17, 53, 80, 97, 115, 105, 126, 141, 140, 131, 122, 121, 128, 118, 123, 108, 98, 85, 43]","[310680, 311174, 311668, 312105, 312607, 313104, 313478, 313881, 314288, 314680, 315013, 315492, 315853, 316156, 316672, 317048, 317449, 317815, 318233, 318545, 318931, 319295, 319800]","[310621, 311021, 311421, 311821, 312221, 312621, 313021, 313421, 313841, 314238, 314632, 315028, 315420, 315799, 316170, 316594, 316989, 317393, 317782, 318179, 318559, 318945, 319309, 319722]",94,OR,U,R,ITMSR,1.1,
